"id","ATTRIBUTE"
"331997","H963|H963|H963|R425|S673|S744|S744|T799|T799"
"331998","H963|H963|R425|S673|S673|S744|T799|T799|T799"
"332000","H963|H963|R425|S673|S673|S673|S744|T799|T799|T799"
"332001",NA
"332002","R425|S744"
"332003",NA
"332005","Q768|S673"
"332006","H963|H963|H963|S673|S673|S744|T799"
"332008",NA
"332009","H963|H963|H963|R425|R425|S673|S673|S673|S744|S960|S960|T799|T799|T799"
"332012","H963|H963|S673|T799"
"332014","S744|S960"
"332015","T799|T799"
"332018","S673|S744|T799"
"332019",NA
"332021","R425|T799"
"332023","H963|H963|R425|S673|S673|S673|T799|T799"
"332025",NA
"332027","H963|S673|S673"
"332028","H963|T250|T799"
"332030",NA
"332031","H963|S744"
"332033",NA
"332034","S960|T799|T799"
"332037","S673|S673|S960"
"332038","H963|R425|S673|T799"
"332040",NA
"332041",NA
"332043",NA
"332044","H963|S673|S744|T799|T799"
"332047","S673|S960"
"332048",NA
"332049",NA
"332050","S673|S960|T250|Y239"
"332054","R425|S673"
"332055","H963|S673|S744|S960"
"332058","H963|R425|S673|S960|Y282"
"332061",NA
"332064",NA
"332065","H963|S960"
"332066","R425|S673"
"332067","R425|S744"
"332068","H963|R425|T799"
"332070","R425|S673|S673|S744|S960|T250|T799"
"332072",NA
"332073","S673|S960"
"332079",NA
"332080","R425|S673"
"332081",NA
"332083",NA
"332085",NA
"332092",NA
"332098","R425|S673"
"332099",NA
"332100","H963"
"332102",NA
"332103",NA
"332104","H963|S673|T799"
"332105",NA
"332107","H963"
"332109",NA
"332113","S673|S960|T250"
"332115","R425|S673|S673|S744|T250|Y282"
"332116",NA
"332121",NA
"332122","R425|S960"
"332126","R425|S673|Y282"
"332127",NA
"332132",NA
"332133","S673|Y239"
"332135","S960|S960"
"332139",NA
"332140",NA
"332146",NA
"332156",NA
"332160","H963|R425|S960|T250"
"332167",NA
"332176",NA
"332183",NA
"332198",NA
"332201",NA
"332203",NA
"332204","S673|S960|S960"
"332208",NA
"332212","R425|Y239"
"332215","T250"
"332216",NA
"332217","S673|T250"
"332225","S960|T799"
"332231","R425|R425|S960|S960"
"332243","H962|Y282"
"332247",NA
"332252","T250|Y239"
"332259",NA
"332261","Q768|T250"
"332264",NA
"332276","T250|Y282"
"332282","S673|T799|Y282"
"332284","Y282"
"332296","R425|S960"
"332300","Q768|R425|T250"
"332302","S744|S960|T250|T250|Y282|Y282"
"332305",NA
"332313",NA
"332323","S673|S960"
"332325","R425"
"332328","Q768|R425|S960|S960|S960|Y282"
"332334","Q768|S960|S960|S960|T250|T250|Y282"
"332345","Q768|S960|T250|Y282"
"332350","S960|T250"
"332361","S960|S960"
"332371","H962|S960|T250|T250"
"332382",NA
"332383","R425|S960|Y282"
"332386","T250|Y239"
"332390","S960|T250"
"332402","H962|T250"
"332408",NA
"332419","H962|S960"
"332421","Q768|S960|T250|Y282"
"332429","H962|Y239"
"332432","R425|S960|T250|T250|T250|Y282|Y282"
"332435","Q768|S960"
"332442","S673|T250"
"332444","H962|Q768|S960|Y282"
"332449","H962|R425|Y282"
"332475",NA
"332477","H962|R425"
"332484",NA
"332839","T796|Y330"
"332880","S237|T569"
"332883",NA
"332970","H941"
"332971","H941"
"333","H646|H905|H941|Y282"
"333258","Q768|T250"
"333277","S673|T250"
"333300","H963|H963|S673|S673|S744|S744|T799|T799"
"333312",NA
"333326",NA
"333336","H963|S744|S744"
"333338","S744|S744"
"333340","S299|X481"
"333342","S299"
"333343","S744|S744"
"333344","S744|S744|T799"
"333345","S744|S744"
"333354","S744"
"333357","S744"
"333363",NA
"333365","H963|S744|T799"
"333367","S744|T799"
"333373","H963|S744|S744"
"333384","S744|S744"
"333386","H963|S744|S744"
"333387",NA
"333388","H963|T799"
"333396",NA
"333403","R425|Y239"
"333414","S960|T799"
"333416","S744"
"333417","H963|T250|T799"
"333418","H963|S744"
"333419","H963|Y239"
"333423","H963|S744|T799"
"333427","H962|S744|S744|S960"
"333428","S744|S744|S744|T799"
"333429","H963|H963|S744|T799|T799"
"333432","H963|H963|S673|S673|S744"
"333453","H963|H963|S673|S744|T799"
"333454","H963|T799|T799"
"333463","H962|R425|R425|S673|S673"
"333465","H963|H963|T799|T799"
"333468","H963|R425|S744|S744|T250"
"333469","H963|S673|S744|T799"
"333470","H963|H963|S673|S744|T799"
"333472",NA
"333474","H963|H963|S673"
"333475","H963|H963|H963|S673|S744"
"333476","H963|S673|S744|T799|T799|T799"
"333484","S744|T799"
"333485",NA
"333486",NA
"333488","H963|H963|H963|S744"
"333489","H963|S960"
"333490","H963|H963|H963|T250|T799|T799"
"333491","S744|T799|T799"
"333494",NA
"333496","H963|R425|T250"
"333498",NA
"333500",NA
"333501","R425|S673|S673|S744|T799"
"333505",NA
"333506","R425|S744|T799"
"333507","H963|S673|S744"
"333509","H963|H963|S673"
"333512","H963|H963|R425|S673|S744|T799|T799|Y282"
"333515",NA
"333528","R425|R425|S673|S673|S744|S744|S744|T250|T799|T799"
"333531","H963|H963|S673|S744"
"333532",NA
"333534","R425|S673|S744|S744|T799"
"333539","H963|H963|R425|T799"
"333540","R425|S744"
"333544","H963|S673|S673|S744|S744|T799|T799"
"333554","H963|Q768"
"333557","S673|S744|S744"
"333558","X891"
"333563","S673|S673|S744|T799"
"333567","S673|S960|T799"
"333568","S673|S744|T799"
"333573","S673|T799"
"333590",NA
"333608",NA
"333611","S744|S960"
"333612","S744"
"333615","H963|S960"
"333617","H962|S744"
"333621","R425|T799"
"333631","S673|Y282"
"333641","S744|S744"
"333785",NA
"333861",NA
"334375","T584|T584"
"334382","T584|T584"
"334397",NA
"334398",NA
"334417","X891"
"334418","X891"
"334420","X891"
"334421","Q768"
"334467","S103|S103|Y260"
"334468","S103|S103|T851|Y011|Y260"
"334496","T131"
"334527",NA
"334544","H963|S960"
"334557","T800|T857|T859|X481"
"334560","T859|X481"
"334567",NA
"334625","B440"
"334628","H962|R425|R425|S960|Y239"
"334630","Q768|Y239"
"334652","S744"
"334655","S744"
"334656","H963|S744"
"334657","S744"
"334658","S744"
"334659","S744"
"334662","H963|S744"
"334665","S744|S744"
"334668","S744|S744"
"334670","S744|S744"
"334675","H963|S744|S744"
"334676","S744|S744|T799"
"334687","R425|S744|S744|T799"
"334694","H963|S744|T250"
"334699","S744|S744"
"334702","H963|Q768|S744|S744|T799|T799|Y239"
"334703","S744"
"334744","H996|S051|T001|T005|T124|T796|X508|Y231|Y237|Y280"
"334761","H996|S863|T001|T796|Y256"
"334790","H877|H996|S863|Y256"
"334842",NA
"334843","H962|T799"
"334848","S744"
"334849","H962|H963|H963|T799|T799"
"334852","H963|S673|S744|S744|T799"
"334853","H963|S744|T799"
"334858","S744|T799"
"334860","H963|H963|S744|T799"
"334862","H963|R425|S673|S744|T799"
"334864","T799"
"334891","S673"
"334895","H963|H963|H963|R425|S673|T799"
"334896","H963|S673|T799"
"334898","H963|H963|S673|S744|S744|S744|T799"
"334903","H963|H963"
"334904","H963|S673|S744|T799"
"334905","H963|R425|S673|S744"
"334907","H963|T799"
"334909","H963|S673|S744|S744|S960"
"334910","H963|S744"
"334913","H963|S673|T799"
"334915","Q768|R425|T799"
"334919","H963|S673"
"334920","H963|H963|S673|S744|S960|T799|T799"
"334922","S673|S673|T799"
"334923","H963|Q768"
"334927",NA
"334929","H963|R425|S744"
"334931","H963|H963|H963|R425|S673|S673|S744|T799|T799"
"334937","H963|H963|R425|S673|S744|S744|S960|T799|T799|T799"
"334950","H963|H963|H963|R425|S673"
"334953","H963|H963|H963|S673|S673|S744|T799|T799|T799"
"334954","R425|S673"
"334955","H963|R425|T799"
"334956","H963|R425|S673|S744|S744|T799|T799"
"334961","H963|H963|S673|S673|T799|T799"
"334965",NA
"334966","H963|S673|S673|S744|S744|T799|T799"
"334970",NA
"334973","H963|H963|R425|S673|T799"
"334980","H963|R425|S744|T799|T799|T799"
"334982","H963|H963|S673|S673|T799"
"334983","H963|H963|H963|T799"
"334984","S673|S673|S744|T799"
"334985","H963|R425|S673|S673|S673"
"334986","R425|S673"
"334987",NA
"334988","H963|R425|T799"
"334989","H963|R425|S744|T799"
"334990","S673|S673|S960|T799|T799"
"334996","R425|T799"
"334998","H963|S673|S744|S960|T799"
"335002",NA
"335003","H963|T799"
"335004","H963|R425|S744|S744|T799"
"335005",NA
"335011","H963|T799"
"335014","H963"
"335015","H963|R425|S744"
"335016",NA
"335021","H963|R425"
"335022",NA
"335025",NA
"335026","H963|S744"
"335029","H963|S673|S960|Y282"
"335033","H963|H963|S673|S673|S673|S960|T799|T799"
"335034","H963|H963|S673|S673|S744|T799|T799|T799"
"335036","H963|S744|T799"
"335038","R425|S744"
"335040","S673|S744|T799"
"335041","H963|H963|R425"
"335042","H963|R425|R425|S744|T799|T799|T799"
"335043",NA
"335045",NA
"335046",NA
"335047",NA
"335049","S673|S673|S744|Y239"
"335052",NA
"335053","H963|H963|S744"
"335057","R425|T799"
"335061",NA
"335063",NA
"335065","T799|T799"
"335072","H963|R425|R425|S673|S744|T250"
"335073","H963|R425|T799"
"335075",NA
"335082","H963|T799"
"335095",NA
"335098",NA
"335104","H963|S673"
"335108",NA
"335110",NA
"335111",NA
"335112",NA
"335115",NA
"335121","S673|T799"
"335123","S744|S960"
"335125",NA
"335130",NA
"335131","R425|R425|T799"
"335136","H963"
"335140",NA
"335142","H962|S744|Y239"
"335145","R425|R425|S673"
"335147",NA
"335152",NA
"335157","R425|R425|S673|S744|S960"
"335165",NA
"335166",NA
"335169",NA
"335173","R425"
"335174",NA
"335184","H963|R425|S673|S960|S960|Y282"
"335187",NA
"335200",NA
"335213","R425|T250|Y239"
"335223",NA
"335225","H962|R425"
"335227",NA
"335233",NA
"335236","S673|S960|Y282"
"335243",NA
"335244",NA
"335253",NA
"335261","H963|R425"
"335268",NA
"335270","T250|Y282"
"335279","H962|Q768|R425|S673|S744|T250"
"335285","H963|S960"
"335293",NA
"335296",NA
"335298",NA
"335300",NA
"335304",NA
"335311","R425|T799"
"335317","R425|T250"
"335319",NA
"335321",NA
"335323","H962|T250"
"335335",NA
"335338","R425|Y282"
"335344",NA
"335356","R425|S960|T250|Y282"
"335359","R425|T250|Y239"
"335362","H962|S673"
"335385",NA
"335388",NA
"335390",NA
"335413",NA
"335419",NA
"335434","H962|S960"
"335443","R425|S960|T250|T250|T799"
"335458",NA
"335469","S960|Y282"
"335476",NA
"335487","S960|Y239"
"335504","T250"
"335505","S960|T250"
"335509","S960|Y282"
"335517",NA
"335527",NA
"335536","S744|Y282"
"335583","R425|S960|S960"
"335599",NA
"335602","R425|Y282"
"335644",NA
"335648",NA
"335682","Q768|Y282"
"335695","Q768|S960|T250|Y282"
"335705","Q768|R425|S673|T250|Y282"
"335787","H962|S960"
"335802","Q768|T250"
"335811","S960|Y282"
"335836","H962|T250|Y239|Y282"
"335847","H962|Y282"
"336135","T131|T131"
"336151","S863"
"336152","S863"
"336153","S863"
"336176","S744|S744"
"336180","S744|S744"
"336184","B476|S197|T250|Y012|Y678"
"336187","S744"
"336200","S744"
"336202","H963|S744|S744"
"336203","S744"
"336205","H963|S744|S744|T799"
"336208","H963|H963|S744|T799|T799"
"336217","S744|T799"
"336219","H963|H963"
"336220","H963|S744"
"336221","H963|H963|H963|S744|T799"
"336225","S744|S744|S744"
"336226","H963|T799"
"336227","H963|S673|S744|T799"
"336228","H963|H963|S744|S744|T799"
"336234","H963|S744|T799"
"336239",NA
"336240","H963|H963|R425|S744|S744|T799"
"336241","S744|S744"
"336242","H963|S744|T799"
"336245","H963|S744|T799"
"336246","H963|S744|S744|T799"
"336248","H963|S744"
"336252","T799|T799"
"336257","H963|R425|S673|S744|T799"
"336258","S744|T799"
"336259","H963|H963"
"336263","H963|H963|H963|S673|T799"
"336269","H963|S744|S744|T799|T799"
"336272","H962|S673"
"336275","S744|T799|T799|T799"
"336281","H963|R425|S673|S744|S744|T799|T799"
"336282","H963|R425|S744"
"336283","H963|T799"
"336286","H963|S744"
"336306","H963|S744|T799"
"336312","H963|H963|R425"
"336327","H963|H963|S744"
"336343","R425|S744|Y282"
"336347","H963|S744"
"336370","H963|S744"
"336488","X482"
"336559","S103|Y260"
"336623","H643|H963|S801|S860|T250|T261|T403|Y230|Y646|Y673|Y679|Y681|Y690|Y694"
"336684","T851|Y685"
"336708","P193|T849"
"336709","P193|T849"
"336710","S673|Y244"
"336773","H996"
"336848","H963|S744"
"336857","H963|S744"
"336858","S744"
"336866","S744"
"336868","H963|S744"
"336872","S205|S205|X891"
"336883","S744"
"336884","S744"
"336900","H963|S744|S744|T799"
"336902","H963|T799"
"336904","S744|T799"
"336909","S744|T799"
"336911","H963|S744"
"336913","H963|S744|S744"
"336916","S744"
"336917","S744|T799"
"336918","S744|T799"
"336921","H963|R425|S744|T799"
"336924","H963|S744|T799"
"336925","H963|T799"
"336926","H963|T799"
"336930","S744|T799"
"336932","H963|S673|S744|T799"
"336933","H963|S673|S744"
"336937","H963|S673"
"336939","H963|S673|S744"
"336942","H963|H963|H963|R425|S673|S673|T799"
"336944","H963|T799"
"336947","S744|S744"
"336950",NA
"336952","H963|H963|S673|S744|S744"
"336954","R425|S744"
"336955","T799"
"336958","H962|H963|H963|R425|S744|T799"
"336959","H963|T799"
"336961","H963|S673"
"336970","R425|S744|S960|T799"
"336971","H963|S673|S744"
"336972","H963|H963|R425|S673|S744"
"336977","T799|T799"
"336978","H963|T799|T799"
"336980","H963|R425|S744|T799"
"336981","H963|S673"
"336982","H963|H963"
"336983","H963|H963|S673|S744|T799|T799"
"336984","T799"
"336985","H963|T799"
"336989","H963|R425"
"336993","H963|H963|S744|T799"
"336994","R425|T799"
"336995","H963|H963|R425|T799|T799"
"336996",NA
"336997","H963|S744|T799"
"336998","H963|S744"
"337003","H963|H963|R425|S744"
"337004","H963|R425"
"337006","H963|S673|S744|S960|T799"
"337009","H963|S673"
"337013",NA
"337014","S673|S673|T799"
"337021","R425|S673|T799"
"337023","H963|H963|T799|T799"
"337031","H963|S673"
"337033","H963|S673"
"337047","R425|S744|S960|T799"
"337050","R425|S673|S673|S744|T799"
"337057","H963|R425|S744|T799"
"337068","H963|S673"
"337071","T799|Y282"
"337074","S673|S673|S960"
"337091","R425|T799"
"337097",NA
"337103","S673|S960"
"337105","R425|S673"
"337107","H963|T799|Y282"
"337117",NA
"337121","H963|T799"
"337125",NA
"337128",NA
"337131","R425|S673|S744"
"337150",NA
"337177","R425|S744|T250|T799|T799"
"337192","H963|S744|T799"
"337193","S960|T250"
"337194","Q768|S673"
"337202","H962|Y239"
"337208","R425|R425|T250"
"337262","S960|T250"
"337288","R425|S960"
"337535","S205|S205"
"337609","H963|S744"
"337620","S744|S744"
"337627","S744"
"337632","H963|S744|S744|T799|T799"
"337646","H963|H963|S744"
"337652","H963|T799"
"337653","R425|S744"
"337665","H963|S744|S744"
"337672","H963|H963"
"337673","S744|S744"
"337682","H963|H963|T799"
"337725","H963|S744"
"337826","H941|R921|S205|X482|X482|Y237|Y244"
"337839","X482|X482"
"337856","T088|T088|T088"
"338014","X891|X891"
"338017","X891|X891"
"338018","X891|X891"
"338030","H898|H898"
"338033","H877|H898|H963|R114|R510|S243|S342|S744|S960|T799|T849|Y231|Y280|Y486|Y685"
"338130","H905|R921|S205"
"338134",NA
"338170","T584"
"338184",NA
"338186",NA
"338187",NA
"338190",NA
"338195",NA
"338199",NA
"338226",NA
"338228",NA
"338295",NA
"338308","R510|S820|T088"
"338708","T584"
"338724","S801"
"338754","B476|T250|Y678"
"338868","S744|S744"
"338872","S744"
"338873","S744"
"338875","H963|S744"
"338885","S744|S744"
"338894","S744|S744"
"338895","S744|S744"
"338922","S744|T799"
"338923","H963|S744|T799"
"338924","S744|T799"
"338932","S744|T799"
"338938","H963|S744"
"338939","H963|S673|S744|T799"
"338945","H963|H963|T799"
"338947","S744"
"338951","H963|S744"
"338955","H963|S673|S744"
"338959",NA
"338962","S744|T799|T799"
"338967","H963|S744|T799|T799"
"338984","S744|T799"
"338987","H963|T799"
"338994","H963|H963|R425|R425"
"338996","H963|T799"
"338999","S673|T799"
"339020","H963|S744|T799"
"339027",NA
"339029",NA
"339041","S744|T799"
"339054","H963|S673"
"339118","S673|S960"
"339199","T005"
"339216","T005"
"339335",NA
"339347","S205|S296|X891"
"339354","Y679|Y690"
"339455","S744"
"339503","H963|S744"
"339521","H963|S744|S744"
"33961","H877|H996|R107|S055|X891"
"339652","R425|S744|T799"
"339942","H643|Q884|S863|Y690"
"341222","T584"
"341346","T851|Y260"
"341350","S103|S103"
"341352","S103|S103|Y260"
"341356","S103|S103"
"341382","S744"
"341387","S744|T799"
"341404","S744|S744"
"341411","T800|X481"
"341412","S299|T800|T850|T857|X481"
"341413","T800|T857|T859"
"341417","S299|X481"
"341425","S744|T799"
"341431","S744|T799"
"341441",NA
"341443","P105|S342|T796|Y237"
"341452","T133|T796|Y280"
"341631","T798|T800|T850|Y234|Y234"
"341643","H905|P193|T005|T849|T849|Y679"
"341644","S991|Y234"
"341868","H898"
"341878","T005"
"342081","T584"
"342232","X891|X891"
"342314","H877|R942|T133"
"342315",NA
"342357","T584|T584"
"342361","T584|T584"
"342363","T584"
"342374","T584"
"342389","S205|S325"
"342410","T584"
"342415","T584|T584"
"342479","S744"
"342494","S744|T799"
"342517","S744|S744"
"342526","S744"
"342828","S299|T798|T800|Y234|Y234"
"342830","T798|T800|T800|Y234"
"342831","T798|T798|T800|T800|T850|Y234"
"342835","T798|T798|T850|T850"
"342836","T798|T850|T850|Y234"
"342887","B458|H877|H905|H941|H964|H996|P105|P193|R107|R921|T005|T849|T849|T849|X891|Y231|Y234"
"342889","H646|H905|H941|R107|R921|X891|Y231|Y260"
"342901","T849|T849"
"343011","S205|S205|S296"
"343023","T859|X481"
"343029",NA
"343070","S103"
"343348","B440|Y012"
"343416","T857|T859|X814"
"343417","H941|P193|R107|R921|S296|T005|T849|X482|X482|X891"
"343484","H898"
"343523","T800|T850"
"343524","T798|T800|T850"
"343525","T798|T850|T850"
"343527","T088|T849|Y679"
"343528",NA
"343530","H964|Y679"
"343531","H905|H941|T849|T849"
"343532","T849|T849"
"343548","T584"
"343554","B527|B527"
"343579","T798|T800"
"343583","H877|H996|T849|X891|X891|Y231|Y260|Y260|Y280"
"343896",NA
"343897",NA
"343904",NA
"344012","T798|T850"
"344097","Y234|Y260"
"344234","S103|S103|Y260"
"344369","H905|H964|T849"
"344411","S299|T798|T800|T800"
"344412","T800"
"344418",NA
"344422","H877|H996|Q884|T088|T849"
"344423","Q884|R107"
"344500","S299|T800|T857|T859|X814"
"344508","T798|T800|X814"
"344530","B458|H877|H905|H941|H996|R107|R107|R107|R921|S205|T005|T138|T138|X482|X891|X891|X891|Y231|Y260|Y280"
"344542",NA
"344653","B476|B527|H646|P193|Q748|R107|R942|S143|S243|S744|Y685"
"344802","T138"
"345037","T849|Y280"
"345059","Q748|T796"
"345219","T800|X814"
"345220","T798|T798|T800"
"345225",NA
"345391","T138"
"345429","S205"
"345553",NA
"345554",NA
"345786","X814"
"345787","X482"
"345789","R107"
"345793","S205|S205|S205"
"345794","S205|S205"
"345901",NA
"346045","S205|S205"
"346096","T584|T584"
"346195",NA
"346300","H996|T133|Y202|Y237"
"346345","H877|Q748|T131|Y202"
"346365","B527|T796|Y280|Y330"
"346388","P193|Y237"
"34654",NA
"346608",NA
"346610","R425|Y363"
"346627","S205"
"346707","R107"
"346805","S296"
"347007","T045|T609"
"347125","S103|S103|T851|Y260|Y260"
"347129","S103|S103|T851|Y260"
"347137","S103|S103|S103"
"347659","S103|Y260"
"348253","X891|X891"
"348254","X891|X891"
"348331","X481"
"348363","T857|T859"
"348364","T857|T859"
"348367",NA
"348459","T584"
"348660","H898|T148|T250"
"348868","H898|H898|T148|T250|T569"
"348869","H898|H898"
"349031","S103"
"349123","H898"
"349145","S103|T851"
"349147","S103|Y260|Y260"
"349148","S103|S103|T851"
"349276","S237|S237"
"349894","T584|T584"
"349911","T584|T584"
"349912","T584|T584"
"349916","T584"
"349919","T584"
"349920","T584"
"350069","S996"
"350119","B527"
"350135","S103|Y260"
"350137","S103"
"350183",NA
"350214",NA
"350217","R107"
"351892","Y011|Y331"
"352233","T584|Y331"
"355669","S103|Y280"
"365904","R107|S205"
"368266","H898|T569"
"376502","B476|T569"
"378752","B458|H646"
"382078","P105|T609"
"382235","S416|Y202"
"38373","H905"
"386707","R942|Y231"
"45504","B440|B440|B440|B458|B458|B458|B476|B527|B536|B536|H646|H905|H905|H905|H941|H941|H964|H964|H964|P105|P193|Q748|R699|R699|R699|R921|R921|R921|R942|S051|S051|S197|S416|S416|T603|T603|T603|T609|T609|T849|X891|Y012|Y202|Y678"
"462","S103|T851|T851|Y011|Y011|Y234"
"489",NA
"491","S143|S296|S744|T003|T403"
"492","R894|T403"
"495",NA
"498",NA
"5200","S103|T851|Y011|Y260"
"5240","S991"
"5241","S991|S991"
"526","S055|S103"
"5264","R909"
"5265","S416|Y011|Y260"
"5273","T851|Y011"
"5294",NA
"5295",NA
"5305","H646|T005"
"5405","T798|T800|T800|T859|T859"
"569","R114|S143"
"57458","H646|Y012"
"57514","R921|T603"
"57570","B440|B440|B440|B458|B476|H905|H941|H941|H964|H964|P105|R699|R699|R921|S051|S051|S416|S416|T603|T609|Y330|Y330"
"57715","P105|S416"
"57957","H713|T584"
"57958","T584"
"57959","T584"
"57961","T584"
"58380","R107|T029|T138|T138|T569|T569"
"58385","R107|R107|T029|T138|T569|T569|T569"
"58386","T029|T138"
"58394","R107|T138|T569"
"58402","S197|Y681"
"58403","B440|Y678"
"58408","S299|S299|Y234|Y234"
"58409","S299|S299|Y234|Y234"
"58415","H963|R114|S673"
"58416","Q768|R114|S744"
"58417","R114|Y282"
"58434","H963|Y239"
"58435","H963|Q768|T799|Y239"
"58453","Q768|Y685"
"58455","S205"
"58456","S673|T045|T569"
"58461","S103|S103|S103"
"58462","S103|S103"
"58475","X481|X814"
"58476","X481|X814"
"58599","Y237|Y330"
"58607","Y256|Y330"
"58620","R942|T001|T124|T131|T133"
"58621","B527|T124|T131|Y202|Y256"
"58747",NA
"58749",NA
"58761",NA
"58787","T850|X481"
"58813","S299|T800|X814"
"58819","S299|T859"
"58850",NA
"58855","H646|Q884|S205|S996|T029|T045|T250|Y012|Y202|Y690"
"58856",NA
"58866","B527|S996|S996|Y486"
"58914","B527|H646|H646|H905|H941|R921|S996|T001|T029|Y231|Y231|Y239"
"58916","S991|Y239"
"58974","Y231|Y231"
"58975","Y231|Y231"
"59004","H941|Y231"
"59061",NA
"59077","H646|H941|R894|S416|T133|T584|T609|Y011|Y256"
"59126","B440|H646|H941|H964|S051|S991|S996|X891"
"59127","H732|H962|P105|Q768|S051|S237|S416|S991|S996|T003|T148|T851|Y239|Y260|Y282|Y330|Y694"
"59145","P105|Q768|Q768|Q884|R510|S103|S960|T133|T851|Y011|Y239|Y239|Y260|Y282|Y282|Y330|Y486|Y703|Y703"
"59247","S237|T148|Y282|Y282|Y666"
"59499","B440|T029|T148"
"59506","B440|H646|H898|H905|H941|H941|H964|Q768|Q768|R107|S197|S205|S960|S991|S996|S996|T029|T045|T045|T138|T569|T569|Y012|Y678"
"59509","H941|S197|S991|S996|T045|T045|T148|T849|Y678"
"59513","Q768|S991|T045|T138|X891|Y012"
"59522",NA
"59523",NA
"59552","B440|H905|H941|R894|S205|Y012"
"60140","B527|B527"
"60150",NA
"60153","B440|Y678"
"60157","T045|T138"
"60158","T045|T138"
"60160","T403|Y690"
"60164","Q768|R114"
"60174","S197|Y012"
"60230",NA
"60236",NA
"60247","T798|T800|X814"
"60282","R114|S143|S744"
"60288","Q768|R114|T250"
"60291",NA
"60307","B440|H646|R107|R425|S197|S205|T569|X891"
"60320","S863"
"60321",NA
"60353","H941|H964|Y330"
"60377",NA
"60474","S197|S205|T250|Y012|Y202"
"60616",NA
"60656","H941|S197|X891|Y012|Y678"
"60719",NA
"60751","S744|S996"
"60753","S996"
"60953","S237"
"60972","Q768"
"60978","H713"
"60979","Y012|Y678"
"60992","Q884"
"60993","Y678"
"60996","Y234"
"61004","T569|T569"
"61006","T569|T569"
"61007","T569"
"61014","T131|X814"
"61021",NA
"61031",NA
"61038",NA
"61047",NA
"61048",NA
"61071",NA
"61072",NA
"61100",NA
"61107",NA
"61133","H962|H963|R425|S243|S296|S673|S744|T799|Y239|Y673"
"61134","H643|H962|H963|Q884|R425|S243|S243|S296|S744|S860|T799|T854|Y230|Y239|Y673|Y694"
"6114",NA
"61140","R921|S243"
"61175",NA
"61358","R114|S143|S243|Y486|Y666|Y685"
"61376","H905"
"61457","Q768"
"61458","R921|S416|S991"
"61459","P105|S996|T148"
"61489","S205|Y281"
"61507","B440"
"61509","T603|Y486|Y685"
"61513","B440|Y012|Y678"
"61525",NA
"61533","S996|S996|T569"
"61553","R894|S237"
"61554",NA
"61572","H962|S996|T045|T148"
"61576","H732|Q768|T584|T603"
"61578","Q768|R114|R894|R909|S103|S237|S237|S237|T003|T131|T603|T603|Y012"
"61615","S237"
"61666",NA
"61676",NA
"619","R114|S143"
"62276","H962|H962|H963|Q768|R425|S673|S960|T250|Y239"
"62355","H905|H941|H941|H941|H964|H964|H964|T603|Y239"
"62358","B440|B458|H941|P105|R921|S051|S863|T005|T148|T603|T609|Y202"
"62388","H713"
"62398",NA
"62406",NA
"62409",NA
"62411",NA
"62426","S103"
"62451","S863|S863"
"62504","X814"
"62506","H898|Q768|Q884|R114|R510|R894|R909|S237|S960|S991|S996|T003|T045|T138|T148|T250|T261|T403|T855|Y281|Y282|Y363|Y681|Y690"
"62507","H898|R894|S143|S996|T029|Y681"
"62514","Q884|T003|T250"
"62537","H898|S996"
"62547",NA
"62555","T045|T148|T855|T855|Y230"
"62565","Y694"
"62574","S744"
"628","H646|Q768|T569|T798|T800|T850|X508|X814|Y234|Y678"
"62828","S299|T798|T800|T800|T850|T850|T857|T857|T859|T859|X481|X481|X814|X814"
"629","R107|T800"
"63528",NA
"63539","H646|R107|S205|T029|T138"
"63546","B536|R107|S205|T029"
"63547","S205|T138"
"63553","S237|T029|X891|Y202"
"63605",NA
"63606",NA
"63607","B440|B440|B440|B458|B458|B458|B476|B476|B476|B536|B536|B536|H646|H646|H905|H905|H905|H941|H941|H941|H964|H964|H964|P105|P105|P105|Q768|R107|R107|R699|R699|R699|R921|R921|R921|S051|S051|S051|S103|S103|S197|S197|S205|S416|S416|S416|S863|T029|T138|T148|T603|T603|T603|T609|T609|T609|T851|T851|X891|X891|Y011|Y012|Y012|Y231|Y260|Y330|Y330|Y486|Y678|Y678"
"63630",NA
"637","H646|R425|S143|S197|S205|S325|S996|T029|T250|T603|X891"
"63715","S416|T609|Y486"
"63772",NA
"63773",NA
"63817","B440|B440|B458|B458|B458|B476|B476|B476|B536|H646|H905|H905|H941|H941|H964|H964|P105|P105|P105|R699|R699|R699|R921|S051|S051|S197|S416|S416|S416|T603|T603|T609|T609|T609|X891|Y012|Y012|Y330|Y678"
"63820","T609|T609"
"63835","B440|B440|B440|B458|B458|B476|B476|B536|B536|H905|H905|H905|H941|H941|H941|H964|H964|H964|P105|P105|P105|R699|R699|R921|R921|R921|S051|S051|S051|S416|S416|S416|S863|T603|T603|T609|T609|Y330"
"63836","B458|H905|S416|S416|T609"
"63839","B440|B458|B458|B476|B536|B536|H905|H941|P105|P105|R699|R699|R699|R921|R921|S051|S416|S416|T609|Y330"
"63840","B440|B458|B476|B476|B476|B536|B536|H964|P105|P105|R699|S051|S416|S416|S863|T603|T609|T609|T609|Y330"
"63841","B476|R699|S416|T609|T609"
"63847","S416|T609|T609"
"639","S143|T148"
"63990","B458|B536|S416|S416|T609"
"64039",NA
"64145","R699|R699|S416"
